ORIGIN_STATE_ABR,DEST_STATE_ABR,PASSENGERS,MARKET_MILES_FLOWN
GA,VA,19,534
GA,VA,19,534
GA,VA,19,534
GA,VA,19,534
GA,VA,19,534
GA,VA,19,534
GA,VA,18,534
GA,VA,18,534
GA,VA,18,534
GA,VA,18,534
GA,VA,18,534
GA,VA,18,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,17,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,16,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,15,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,14,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,13,534
GA,VA,12,534
GA,VA,12,534
GA,FL,162,545
GA,FL,150,545
GA,FL,127,545
GA,FL,97,545
GA,FL,83,545
GA,FL,79,545
GA,FL,79,545
GA,FL,71,545
GA,FL,69,545
GA,FL,65,545
GA,FL,65,545
GA,FL,63,545
GA,FL,61,545
GA,FL,59,545
GA,FL,57,545
GA,FL,54,545
GA,FL,53,545
GA,FL,52,545
GA,FL,51,545
GA,FL,49,545
GA,FL,48,545
GA,FL,48,545
GA,FL,48,545
GA,FL,46,545
GA,FL,46,545
GA,FL,46,545
GA,FL,44,545
GA,FL,43,545
GA,FL,40,545
GA,FL,40,545
GA,FL,39,545
GA,FL,38,545
GA,FL,37,545
GA,FL,37,545
GA,FL,37,545
GA,FL,35,545
GA,FL,35,545
GA,FL,35,545
GA,FL,35,545
GA,FL,33,545
GA,FL,33,545
GA,FL,32,545
GA,FL,32,545
GA,FL,32,545
GA,FL,32,545
GA,FL,31,545
GA,FL,31,545
GA,FL,31,545
GA,FL,30,545
GA,FL,29,545
GA,FL,28,545
GA,FL,28,545
GA,FL,28,545
GA,FL,28,545
GA,FL,28,545
GA,FL,27,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,26,545
GA,FL,25,545
GA,FL,25,545
GA,FL,25,545
GA,FL,25,545
GA,FL,25,545
GA,FL,25,545
GA,FL,25,545
GA,FL,24,545
GA,FL,24,545
GA,FL,24,545
GA,FL,24,545
GA,FL,23,545
GA,FL,23,545
GA,FL,23,545
GA,FL,23,545
GA,FL,23,545
GA,FL,23,545
GA,FL,23,545
GA,FL,23,545
GA,FL,22,545
GA,FL,22,545
GA,FL,22,545
GA,FL,22,545
GA,FL,22,545
GA,FL,22,545
GA,FL,22,545
GA,FL,22,545
GA,FL,21,545
GA,FL,21,545
GA,FL,21,545
GA,FL,21,545
GA,FL,21,545
GA,FL,21,545
GA,FL,21,545
GA,FL,20,545
GA,FL,20,545
GA,FL,20,545
GA,FL,20,545
GA,FL,20,545
GA,FL,20,545
GA,FL,19,545
GA,FL,19,545
GA,FL,19,545
GA,FL,19,545
GA,FL,19,545
GA,FL,19,545
GA,FL,19,545
GA,FL,19,545
GA,FL,18,545
GA,FL,18,545
GA,FL,18,545
GA,FL,18,545
GA,FL,18,545
GA,FL,18,545
GA,FL,18,545
GA,FL,18,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,17,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,16,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,15,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,14,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,13,545
GA,FL,12,545
GA,FL,12,545
GA,FL,12,545
GA,FL,12,545
GA,VA,316,547
GA,VA,264,547
GA,VA,232,547
GA,VA,223,547
GA,VA,214,547
GA,VA,196,547
GA,VA,195,547
GA,VA,193,547
GA,VA,186,547
GA,VA,183,547
GA,VA,178,547
GA,VA,169,547
GA,VA,141,547
GA,VA,137,547
GA,VA,134,547
GA,VA,130,547
GA,VA,129,547
GA,VA,129,547
GA,VA,127,547
GA,VA,126,547
GA,VA,119,547
GA,VA,114,547
GA,VA,113,547
GA,VA,105,547
GA,VA,103,547
GA,VA,102,547
GA,VA,98,547
GA,VA,98,547
GA,VA,95,547
GA,VA,94,547
GA,VA,94,547
GA,VA,93,547
GA,VA,92,547
GA,VA,90,547
GA,VA,90,547
GA,VA,88,547
GA,VA,88,547
GA,VA,87,547
GA,VA,85,547
GA,VA,85,547
GA,VA,84,547
GA,VA,83,547
GA,VA,83,547
GA,VA,81,547
GA,VA,80,547
GA,VA,80,547
GA,VA,77,547
GA,VA,76,547
GA,VA,76,547
GA,VA,76,547
GA,VA,75,547
GA,VA,74,547
GA,VA,73,547
GA,VA,73,547
GA,VA,71,547
GA,VA,70,547
GA,VA,68,547
GA,VA,67,547
GA,VA,66,547
GA,VA,64,547
GA,VA,63,547
GA,VA,62,547
GA,VA,61,547
GA,VA,60,547
GA,VA,59,547
GA,VA,59,547
GA,VA,57,547
GA,VA,57,547
GA,VA,55,547
GA,VA,54,547
GA,VA,54,547
GA,VA,54,547
GA,VA,53,547
GA,VA,53,547
GA,VA,52,547
GA,VA,51,547
GA,VA,51,547
GA,VA,51,547
GA,VA,50,547
GA,VA,50,547
GA,VA,50,547
GA,VA,48,547
GA,VA,48,547
GA,VA,48,547
GA,VA,47,547
GA,VA,47,547
GA,VA,47,547
GA,VA,46,547
GA,VA,46,547
GA,VA,46,547
GA,VA,46,547
GA,VA,46,547
GA,VA,45,547
GA,VA,45,547
GA,VA,45,547
GA,VA,44,547
GA,VA,43,547
GA,VA,43,547
GA,VA,43,547
GA,VA,42,547
GA,VA,42,547
GA,VA,42,547
GA,VA,41,547
GA,VA,41,547
GA,VA,41,547
GA,VA,41,547
GA,VA,41,547
GA,VA,41,547
GA,VA,40,547
GA,VA,40,547
GA,VA,40,547
GA,VA,40,547
GA,VA,40,547
GA,VA,40,547
GA,VA,40,547
GA,VA,39,547
GA,VA,37,547
GA,VA,37,547
GA,VA,37,547
GA,VA,37,547
GA,VA,37,547
GA,VA,36,547
GA,VA,36,547
GA,VA,36,547
GA,VA,36,547
GA,VA,36,547
GA,VA,36,547
GA,VA,36,547
GA,VA,35,547
GA,VA,35,547
GA,VA,35,547
GA,VA,35,547
GA,VA,35,547
GA,VA,35,547
GA,VA,35,547
GA,VA,34,547
GA,VA,34,547
GA,VA,34,547
GA,VA,34,547
GA,VA,34,547
GA,VA,34,547
GA,VA,34,547
GA,VA,34,547
GA,VA,33,547
GA,VA,33,547
GA,VA,33,547
GA,VA,32,547
GA,VA,32,547
GA,VA,32,547
GA,VA,32,547
GA,VA,32,547
GA,VA,31,547
GA,VA,31,547
GA,VA,31,547
GA,VA,31,547
GA,VA,31,547
GA,VA,30,547
GA,VA,30,547
GA,VA,30,547
GA,VA,30,547
GA,VA,30,547
GA,VA,30,547
GA,VA,30,547
GA,VA,30,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,29,547
GA,VA,28,547
GA,VA,28,547
GA,VA,28,547
GA,VA,28,547
GA,VA,28,547
GA,VA,28,547
GA,VA,28,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,27,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,26,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,25,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,24,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,23,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,22,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,21,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,20,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,19,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,18,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,17,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,16,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,15,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,14,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,13,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,VA,12,547
GA,OH,115,554
GA,OH,105,554
GA,OH,93,554
GA,OH,91,554
GA,OH,90,554
GA,OH,81,554
GA,OH,75,554
GA,OH,74,554
GA,OH,74,554
GA,OH,68,554
GA,OH,66,554
GA,OH,66,554
GA,OH,64,554
GA,OH,64,554
GA,OH,61,554
GA,OH,60,554
GA,OH,60,554
GA,OH,53,554
GA,OH,44,554
GA,OH,43,554
GA,OH,42,554
GA,OH,42,554
GA,OH,41,554
GA,OH,41,554
GA,OH,40,554
GA,OH,39,554
GA,OH,39,554
GA,OH,38,554
GA,OH,38,554
GA,OH,37,554
GA,OH,36,554
GA,OH,35,554
GA,OH,35,554
GA,OH,34,554
GA,OH,34,554
GA,OH,33,554
GA,OH,33,554
GA,OH,33,554
GA,OH,32,554
GA,OH,32,554
GA,OH,31,554
GA,OH,31,554
GA,OH,30,554
GA,OH,30,554
GA,OH,30,554
GA,OH,29,554
GA,OH,29,554
GA,OH,29,554
GA,OH,29,554
GA,OH,29,554
GA,OH,29,554
GA,OH,28,554
GA,OH,28,554
GA,OH,28,554
GA,OH,27,554
GA,OH,27,554
GA,OH,27,554
GA,OH,27,554
GA,OH,26,554
GA,OH,25,554
GA,OH,25,554
GA,OH,25,554
GA,OH,25,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,24,554
GA,OH,23,554
GA,OH,23,554
GA,OH,23,554
GA,OH,23,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,22,554
GA,OH,21,554
GA,OH,21,554
GA,OH,21,554
GA,OH,21,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,20,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,19,554
GA,OH,18,554
GA,OH,18,554
GA,OH,18,554
GA,OH,18,554
GA,OH,18,554
GA,OH,18,554
GA,OH,18,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,17,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,16,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,15,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,14,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,13,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,OH,12,554
GA,MO,17,563
GA,MO,17,563
GA,MO,13,563
GA,IN,19,566
GA,IN,17,566
GA,IN,16,566
GA,MD,275,577
GA,MD,238,577
GA,MD,234,577
GA,MD,228,577
GA,MD,218,577
GA,MD,184,577
GA,MD,175,577
GA,MD,162,577
GA,MD,146,577
GA,MD,142,577
GA,MD,140,577
GA,MD,137,577
GA,MD,137,577
GA,MD,130,577
GA,MD,129,577
GA,MD,126,577
GA,MD,125,577
GA,MD,122,577
GA,MD,118,577
GA,MD,115,577
GA,MD,113,577
GA,MD,112,577
GA,MD,108,577
GA,MD,106,577
GA,MD,105,577
GA,MD,93,577
GA,MD,93,577
GA,MD,89,577
GA,MD,88,577
GA,MD,86,577
GA,MD,86,577
GA,MD,86,577
GA,MD,85,577
GA,MD,85,577
GA,MD,85,577
GA,MD,84,577
GA,MD,83,577
GA,MD,81,577
GA,MD,80,577
GA,MD,78,577
GA,MD,77,577
GA,MD,76,577
GA,MD,75,577
GA,MD,75,577
GA,MD,75,577
GA,MD,71,577
GA,MD,69,577
GA,MD,69,577
GA,MD,69,577
GA,MD,68,577
GA,MD,67,577
GA,MD,67,577
GA,MD,67,577
GA,MD,64,577
GA,MD,64,577
GA,MD,64,577
GA,MD,63,577
GA,MD,63,577
GA,MD,63,577
GA,MD,62,577
GA,MD,61,577
GA,MD,61,577
GA,MD,60,577
GA,MD,60,577
GA,MD,60,577
GA,MD,60,577
GA,MD,59,577
GA,MD,59,577
GA,MD,59,577
GA,MD,59,577
GA,MD,59,577
GA,MD,59,577
GA,MD,59,577
GA,MD,59,577
GA,MD,58,577
GA,MD,58,577
GA,MD,56,577
GA,MD,56,577
GA,MD,56,577
GA,MD,56,577
GA,MD,55,577
GA,MD,54,577
GA,MD,54,577
GA,MD,54,577
GA,MD,53,577
GA,MD,53,577
GA,MD,52,577
GA,MD,52,577
GA,MD,52,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,51,577
GA,MD,50,577
GA,MD,50,577
GA,MD,49,577
GA,MD,49,577
GA,MD,48,577
GA,MD,48,577
GA,MD,47,577
GA,MD,47,577
GA,MD,47,577
GA,MD,47,577
GA,MD,47,577
GA,MD,46,577
GA,MD,46,577
GA,MD,46,577
GA,MD,46,577
GA,MD,46,577
GA,MD,45,577
GA,MD,45,577
GA,MD,45,577
GA,MD,45,577
GA,MD,44,577
GA,MD,44,577
GA,MD,44,577
GA,MD,44,577
GA,MD,43,577
GA,MD,43,577
GA,MD,43,577
GA,MD,43,577
GA,MD,43,577
GA,MD,43,577
GA,MD,43,577
GA,MD,42,577
GA,MD,42,577
GA,MD,42,577
GA,MD,42,577
GA,MD,42,577
GA,MD,42,577
GA,MD,42,577
GA,MD,42,577
GA,MD,41,577
GA,MD,41,577
GA,MD,41,577
GA,MD,41,577
GA,MD,41,577
GA,MD,41,577
GA,MD,41,577
GA,MD,40,577
GA,MD,40,577
GA,MD,40,577
GA,MD,40,577
GA,MD,40,577
GA,MD,39,577
GA,MD,39,577
GA,MD,39,577
GA,MD,39,577
GA,MD,39,577
GA,MD,39,577
GA,MD,38,577
GA,MD,38,577
GA,MD,38,577
GA,MD,38,577
GA,MD,38,577
GA,MD,38,577
GA,MD,38,577
GA,MD,37,577
GA,MD,37,577
GA,MD,37,577
GA,MD,37,577
GA,MD,37,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,36,577
GA,MD,35,577
GA,MD,35,577
GA,MD,35,577
GA,MD,35,577
GA,MD,35,577
GA,MD,35,577
GA,MD,35,577
GA,MD,35,577
GA,MD,34,577
GA,MD,34,577
GA,MD,34,577
GA,MD,34,577
GA,MD,34,577
GA,MD,34,577
GA,MD,34,577
GA,MD,33,577
GA,MD,33,577
GA,MD,33,577
GA,MD,33,577
GA,MD,33,577
GA,MD,33,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,32,577
GA,MD,31,577
GA,MD,31,577
GA,MD,31,577
GA,MD,31,577
GA,MD,31,577
GA,MD,31,577
GA,MD,31,577
GA,MD,31,577
GA,MD,30,577
GA,MD,30,577
GA,MD,30,577
GA,MD,30,577
GA,MD,30,577
GA,MD,30,577
GA,MD,30,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,29,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,28,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,27,577
GA,MD,26,577
GA,MD,26,577
GA,MD,26,577
GA,MD,26,577
GA,MD,26,577
GA,MD,26,577
GA,MD,26,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,25,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,24,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,23,577
GA,MD,22,577
GA,MD,22,577
GA,MD,22,577
GA,MD,22,577
GA,MD,22,577
